AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
91.028,204.700,297.730,140.380,193.780,119.690,93.260,119.980,87.620,248.150,78.120,44.680,46.060,184.660,97.400,113.010,54.670,255.120,144.110,118.540,191.890,197.570,126.060,58.810,94.050,180.320,155.430,112.500,52.320,40.880
91.028,206.260,298.260,140.970,195.670,119.210,92.660,120.880,88.310,248.500,78.780,44.820,45.630,183.520,98.430,112.180,54.790,258.240,145.020,119.700,192.530,197.400,127.720,59.130,94.330,180.810,157.040,112.460,53.720,41.980
91.028,206.260,298.260,140.970,195.670,119.210,92.660,120.880,88.310,248.500,78.780,44.820,45.630,183.520,98.430,112.180,54.790,258.240,145.020,119.700,192.530,197.400,127.720,59.130,94.330,180.810,157.040,112.460,53.720,41.980
93.463,210.700,302.810,142.980,197.760,118.890,95.000,121.630,88.570,249.550,79.580,44.880,46.420,188.500,99.950,114.430,55.240,256.250,147.220,120.190,197.720,207.360,129.430,59.540,96.580,187.910,158.100,114.570,54.610,43.160
93.172,208.250,296.650,142.850,194.200,126.950,92.320,122.220,86.310,247.350,78.720,45.230,45.630,185.820,97.070,113.630,55.040,253.150,144.970,117.580,196.380,199.360,127.200,58.310,93.010,178.880,154.820,112.480,53.610,42.220
95.343,212.830,298.360,143.270,195.070,124.440,93.300,122.890,86.350,249.170,77.920,45.210,45.810,185.850,98.840,116.660,55.380,251.590,145.590,117.710,200.280,202.250,128.130,58.610,92.900,180.080,154.580,113.180,52.250,42.290
95.683,214.320,291.160,142.490,192.210,127.750,91.280,122.480,82.740,247.960,76.690,45.070,46.700,184.330,96.990,116.810,53.940,251.660,141.370,115.710,200.740,196.830,125.730,58.420,90.570,173.280,151.450,110.040,50.910,39.010
95.920,213.670,291.230,142.370,192.550,130.680,96.270,123.890,85.230,250.110,76.730,43.910,46.660,184.880,97.990,119.340,54.490,249.040,142.450,118.350,198.880,205.560,128.010,59.530,93.230,178.440,152.850,113.840,52.240,40.120
95.478,207.070,299.710,145.210,189.020,129.520,97.650,124.050,85.400,249.620,77.350,45.150,45.930,184.920,96.460,116.220,54.450,250.040,143.490,119.200,188.340,208.880,130.570,58.580,93.560,175.650,154.800,114.240,52.520,39.580
97.058,208.350,308.520,147.920,193.330,132.010,98.210,125.090,88.350,257.790,78.250,45.250,46.260,190.720,96.760,118.660,55.440,253.090,148.100,120.600,189.560,214.010,136.880,58.980,94.840,179.960,158.540,118.550,53.650,40.110
97.725,208.040,304.070,148.260,196.550,132.000,99.730,124.500,88.890,257.800,79.440,45.870,46.400,191.770,98.540,120.900,55.060,253.310,151.930,123.000,188.090,216.900,138.360,59.030,97.360,187.940,159.330,119.140,54.860,40.680
96.522,203.920,307.150,149.250,193.500,132.200,100.010,124.760,88.360,258.080,79.400,46.400,45.780,190.920,97.260,119.430,55.780,255.200,153.080,124.010,185.510,214.670,138.560,59.140,96.320,178.700,160.500,120.500,54.780,41.350
96.328,202.880,306.530,149.350,195.090,131.740,98.160,125.630,87.190,260.380,79.870,46.150,46.750,191.480,96.280,118.650,56.300,258.460,155.000,125.110,187.780,211.410,136.900,60.000,95.180,175.660,159.830,119.160,54.520,41.420
98.358,211.600,303.460,149.600,198.470,131.470,97.300,125.240,85.270,260.170,79.410,46.820,46.970,191.610,95.650,117.790,55.870,260.950,153.390,126.370,195.090,211.710,134.630,61.150,94.000,174.420,156.370,118.770,53.150,40.460
97.000,208.750,305.110,149.740,196.480,132.330,99.410,125.070,91.390,262.420,78.890,46.120,47.020,192.980,98.360,118.620,55.840,257.910,154.760,126.060,190.800,212.020,135.870,60.700,96.330,178.630,157.800,120.420,53.930,40.410
97.272,211.750,306.710,150.010,198.860,132.660,98.690,126.140,91.040,265.170,78.780,47.200,46.900,198.620,98.910,119.030,55.750,256.980,154.610,128.670,191.310,206.000,136.980,61.050,96.540,179.790,158.710,122.240,54.430,40.690
92.845,202.540,302.970,149.610,197.430,131.640,98.980,126.160,91.010,263.810,78.060,48.480,47.410,197.550,98.300,118.120,55.850,252.240,153.730,127.330,188.540,203.020,136.600,60.400,96.670,176.450,159.290,118.610,55.350,40.340
92.615,201.300,300.790,148.120,195.150,131.240,98.280,125.960,90.130,265.310,77.100,48.280,46.400,198.720,98.430,117.610,56.850,247.980,149.430,125.790,188.490,201.470,137.580,50.590,95.330,173.760,159.840,118.280,54.550,40.510
94.810,203.850,298.600,147.180,196.910,131.210,96.900,126.320,91.040,267.420,78.930,48.490,47.190,201.250,97.210,116.310,56.870,253.650,150.760,126.210,190.960,203.020,139.890,49.570,95.790,170.210,163.240,116.630,55.350,39.840
93.252,202.020,299.930,146.830,196.740,131.760,97.320,127.880,89.110,265.280,79.690,48.480,46.280,196.240,96.270,116.180,57.480,255.270,152.010,124.470,189.500,201.620,138.030,49.240,94.420,170.840,155.330,115.030,54.020,40.680
95.040,204.060,306.680,146.540,198.580,130.690,99.680,128.310,90.070,264.660,79.350,48.180,46.710,196.210,96.970,115.610,57.450,248.850,154.580,125.320,193.610,202.580,140.530,48.070,96.690,166.010,156.250,116.850,55.520,41.160
96.190,203.900,305.230,146.840,194.060,130.120,97.020,131.420,86.270,266.310,78.990,48.020,46.440,195.410,96.820,115.660,57.300,246.140,149.160,122.900,191.700,199.530,136.730,47.990,94.650,161.950,152.120,115.930,53.760,40.640
106.260,205.010,302.780,145.760,190.400,129.400,96.640,131.120,83.940,265.490,80.240,47.690,47.100,194.280,97.610,116.940,57.480,244.670,149.370,122.940,194.850,197.960,132.880,47.730,93.320,158.000,150.470,114.420,53.480,40.710
