AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
43.325,119.840,236.560,131.440,158.600,101.960,106.460,103.800,115.990,189.570,80.260,49.130,51.780,198.780,77.960,132.470,56.380,172.360,166.470,128.270,145.100,183.190,120.650,43.460,114.620,338.890,160.040,146.790,76.100,49.910
44.910,123.160,240.760,133.730,162.330,102.560,109.740,104.680,117.300,195.250,81.080,49.980,53.230,199.630,81.620,134.820,56.220,174.730,168.150,132.690,150.810,189.880,122.080,44.790,116.850,344.620,164.290,147.550,74.110,51.500
45.635,125.830,242.770,134.380,165.390,104.420,110.130,106.730,117.650,196.690,81.690,50.000,54.750,200.130,82.720,135.940,57.030,174.550,169.410,131.490,158.440,188.440,123.120,44.550,118.120,348.750,163.850,149.850,74.860,50.800
46.305,127.820,241.820,136.680,166.920,105.110,110.370,107.380,120.680,197.170,81.440,50.780,55.100,203.050,82.450,137.210,57.540,174.450,170.260,132.220,159.310,189.810,123.390,45.100,119.430,350.640,164.720,149.000,72.660,50.980
47.538,131.400,246.770,138.550,170.050,106.060,109.160,108.770,121.480,197.300,82.460,51.400,55.930,205.480,83.410,138.040,57.240,175.510,172.260,133.310,161.270,189.810,124.460,46.030,121.110,353.700,166.610,149.530,73.640,51.970
48.145,132.600,248.140,139.020,170.820,107.520,110.340,108.720,122.290,198.050,82.480,51.490,56.420,201.300,82.580,137.070,56.150,175.580,171.280,134.740,152.790,194.120,125.740,46.800,122.660,353.800,168.290,149.320,73.750,52.290
48.703,132.100,245.870,139.780,170.310,107.940,110.680,109.380,121.170,198.010,82.980,51.380,57.110,203.260,83.260,135.080,56.830,174.620,171.650,135.950,150.150,194.730,127.280,46.850,123.230,349.330,168.910,149.190,73.730,52.880
48.547,131.490,244.500,141.680,171.590,108.820,109.270,109.680,120.190,198.940,83.710,51.330,55.860,204.930,82.630,135.720,57.360,175.600,172.900,134.870,151.280,190.220,127.100,46.320,122.030,347.030,169.010,149.730,73.460,52.120
48.538,132.320,244.960,140.710,169.350,108.650,109.540,110.910,120.910,202.350,82.900,51.640,56.170,204.490,83.610,141.740,57.620,176.710,173.190,135.760,151.340,191.450,127.170,46.700,121.860,348.860,168.850,149.410,74.830,52.890
48.185,132.450,245.370,140.090,169.660,109.070,109.820,111.200,120.810,205.770,82.780,51.130,54.750,205.290,83.440,141.650,58.280,176.080,172.810,135.150,150.010,191.660,127.230,46.190,122.000,347.160,166.690,150.110,75.080,52.570
48.472,132.850,245.970,139.440,169.560,109.160,109.220,110.990,121.390,206.980,83.300,51.310,55.400,203.810,82.110,140.970,57.630,178.390,172.360,134.950,150.290,190.830,127.320,46.130,121.450,354.900,166.780,149.920,74.750,52.810
49.612,135.160,245.700,140.230,169.280,109.650,110.710,109.600,122.930,207.480,84.490,50.870,56.050,204.510,84.300,139.240,57.330,181.610,175.750,136.380,150.590,194.980,130.330,47.370,123.430,373.960,171.860,150.330,74.250,52.800
49.468,135.690,250.190,140.450,170.690,109.620,109.910,110.420,122.890,207.940,85.360,50.640,56.130,204.550,83.550,140.920,57.630,182.770,175.410,137.080,154.140,195.640,130.610,47.070,124.680,368.560,170.750,151.600,72.970,52.900
49.865,136.950,247.760,142.210,173.740,110.320,110.190,111.740,124.280,211.250,84.600,51.120,57.410,205.120,85.240,142.020,57.340,184.080,176.290,138.850,157.200,195.700,133.630,47.190,124.920,374.880,173.940,152.190,74.980,52.880
49.695,136.970,252.280,142.090,173.440,111.130,109.440,111.200,124.930,209.390,84.570,51.660,57.030,204.260,85.750,140.230,57.770,187.110,174.310,139.200,156.840,195.940,133.890,47.460,124.730,371.840,173.350,151.480,74.640,52.450
49.645,137.780,249.640,143.060,173.850,111.240,108.660,112.330,124.910,205.500,85.510,51.550,57.180,203.920,84.500,139.220,58.270,184.830,174.610,139.350,152.560,197.490,134.370,47.630,124.140,373.990,173.380,152.020,74.700,51.950
48.892,133.430,247.660,144.240,171.280,110.720,107.760,111.720,123.640,204.740,85.240,51.920,56.080,205.710,82.620,139.940,58.000,184.440,173.940,138.360,149.340,196.060,133.710,46.850,123.160,369.320,172.030,153.130,74.130,52.950
49.950,133.930,243.470,141.850,171.060,110.160,108.480,109.730,123.930,206.420,83.540,51.760,56.600,204.550,82.550,140.400,56.990,183.170,173.590,138.520,149.040,197.010,135.150,48.190,123.590,374.940,171.880,148.700,73.840,52.380
49.935,134.150,246.340,140.690,171.230,110.100,108.840,109.780,123.110,207.020,83.830,51.120,55.730,206.270,83.660,139.300,57.250,184.020,173.840,138.520,150.690,199.320,135.500,47.460,123.940,364.020,171.500,149.200,73.830,54.520
49.480,133.960,244.010,139.280,173.550,110.490,111.800,109.650,124.440,207.970,83.850,51.080,54.730,207.660,83.950,139.640,57.130,184.280,174.590,137.900,151.730,204.600,136.290,47.870,123.440,364.010,173.340,149.520,75.070,54.670
