AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
152.510,301.830,417.350,173.740,230.120,147.780,159.720,143.840,95.710,323.640,76.180,56.310,59.040,238.150,164.560,183.480,54.940,223.350,229.800,139.300,268.320,413.660,207.960,53.670,164.440,218.120,193.440,159.280,73.440,50.290
153.650,301.150,423.710,174.930,224.180,148.560,160.460,143.950,97.710,327.740,77.120,56.690,59.530,239.870,163.670,181.860,55.290,225.960,230.970,140.010,264.150,414.500,211.780,53.730,162.050,220.830,194.890,159.970,73.910,51.780
154.300,301.140,422.860,175.040,225.110,149.250,159.490,144.050,97.490,330.340,77.260,56.770,59.420,238.820,163.290,181.000,55.430,226.370,228.360,139.580,267.080,411.310,210.370,53.510,159.300,218.170,194.390,159.170,72.080,51.290
154.300,301.140,422.860,175.040,225.110,149.250,159.490,144.050,97.490,330.340,77.260,56.770,59.420,238.820,163.290,181.000,55.430,226.370,228.360,139.580,267.080,411.310,210.370,53.510,159.300,218.170,194.390,159.170,72.080,51.290
156.690,300.180,421.240,172.320,226.270,147.270,159.210,143.510,97.060,328.950,75.980,56.730,58.880,236.190,162.640,184.340,54.820,221.340,222.930,138.060,265.210,410.320,208.230,53.650,159.720,214.240,185.580,157.800,71.420,51.000
155.110,300.210,415.390,171.900,229.090,147.460,158.500,144.600,96.390,331.580,75.360,55.670,58.680,238.620,160.710,185.150,54.910,220.870,224.400,138.670,262.620,405.000,206.770,53.570,158.930,211.380,187.890,158.740,70.620,51.090
154.070,297.250,414.550,168.070,227.490,146.420,159.190,143.990,96.000,331.770,73.820,56.420,58.600,238.610,163.340,185.910,54.440,215.580,222.930,137.740,260.740,404.580,205.420,53.400,159.390,213.940,185.750,157.960,70.300,50.570
148.970,295.710,403.910,166.970,224.910,145.890,157.360,144.130,96.070,331.950,73.450,55.860,57.890,239.180,163.590,184.120,54.230,213.750,222.370,137.020,257.200,403.480,205.010,53.840,158.720,210.300,184.550,156.360,70.490,49.450
149.550,296.990,414.520,165.800,224.630,145.060,159.860,145.680,97.970,335.450,73.180,55.610,58.100,241.210,159.520,184.980,54.620,216.720,223.600,138.150,254.110,409.260,206.200,54.990,161.450,214.480,185.230,158.900,70.670,49.180
148.120,299.790,412.540,164.800,223.030,144.300,157.070,145.430,96.200,333.120,72.110,56.070,57.870,241.130,158.760,182.400,54.410,216.040,220.190,136.220,254.370,403.690,202.330,54.520,159.480,211.570,182.420,156.350,68.470,48.220
149.030,304.820,417.520,165.420,223.810,144.550,158.160,145.120,98.240,333.370,72.810,55.690,57.560,240.980,157.910,184.410,54.570,218.130,221.690,137.200,256.160,401.950,205.730,55.120,161.340,214.220,184.190,157.580,70.010,50.120
148.790,305.220,416.840,165.220,224.330,145.030,158.090,144.110,97.320,336.390,71.970,55.880,57.330,243.210,157.600,183.340,54.430,217.360,219.650,136.430,260.360,396.680,203.600,54.830,162.630,213.360,182.660,156.670,70.640,49.940
146.060,299.870,420.160,164.750,221.750,144.730,157.680,144.340,96.760,335.670,71.680,55.350,56.850,242.490,156.420,183.470,54.280,219.380,218.490,135.230,260.530,391.460,199.750,54.260,163.920,213.360,181.490,156.290,68.910,49.620
142.940,294.300,412.700,163.810,220.050,142.740,152.960,142.890,94.780,331.210,71.930,54.440,55.890,239.090,154.250,178.610,54.260,215.110,215.730,134.310,258.220,378.130,190.820,52.980,160.570,209.500,180.530,152.660,67.930,48.400
143.430,294.800,412.340,164.530,220.170,143.020,152.980,143.110,94.850,334.220,71.970,54.060,55.260,240.500,155.020,171.170,54.030,215.360,214.900,132.970,257.970,375.840,189.840,52.870,163.270,208.510,178.420,152.970,67.350,48.020
145.850,298.580,408.700,163.930,222.750,142.690,155.910,143.600,97.640,335.930,72.040,54.050,55.520,243.130,157.440,173.650,54.060,213.640,217.020,134.630,259.170,385.470,191.350,53.500,167.490,216.980,179.840,154.380,68.270,48.010
146.830,299.560,408.030,164.860,228.310,142.770,161.180,144.190,100.060,335.910,73.050,54.130,56.690,244.780,159.580,176.250,54.420,215.050,219.700,136.730,277.860,391.860,196.620,54.030,173.360,221.100,181.530,156.020,68.900,48.460
146.920,299.350,407.080,164.360,231.590,143.170,163.040,143.550,100.600,337.490,73.610,54.040,56.730,246.420,149.590,176.000,54.370,213.610,219.190,137.490,285.630,390.850,196.820,54.220,175.720,221.390,181.040,156.460,68.250,48.310
145.370,294.170,405.270,163.170,229.600,142.250,166.980,141.660,102.970,341.410,73.360,53.890,56.220,248.110,148.040,178.260,54.470,213.110,217.900,138.560,279.680,399.810,200.000,54.660,176.770,224.160,181.790,156.290,70.110,48.800
141.910,283.520,398.620,162.810,225.560,140.500,166.080,140.590,103.360,333.800,73.320,53.610,55.520,243.770,145.300,174.520,54.160,212.270,214.970,137.470,272.280,389.500,200.550,54.000,173.140,218.410,180.050,153.490,69.050,48.090
142.830,284.000,400.410,164.020,226.680,140.440,165.950,142.020,103.330,336.930,75.090,52.640,55.480,244.280,146.020,172.680,54.380,214.900,214.920,139.180,270.500,384.890,197.870,53.490,171.540,225.360,180.880,154.880,69.150,48.710
141.500,281.920,390.740,161.500,222.750,139.380,163.690,139.800,101.450,328.260,75.110,52.960,54.430,241.110,145.230,169.170,54.010,212.650,212.280,138.930,271.220,378.030,191.970,53.280,167.530,219.940,175.420,152.010,67.990,47.050
