AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
31.650,44.445,123.380,98.470,67.850,71.880,68.070,79.720,96.090,112.070,57.600,39.230,27.350,95.760,54.715,115.130,47.000,154.990,102.840,164.490,70.540,209.940,83.950,30.415,78.400,140.730,155.650,99.300,154.170,85.770
31.610,44.400,121.810,98.440,68.240,71.860,67.520,79.930,95.870,111.490,57.670,39.500,27.330,96.170,54.935,114.970,47.200,153.260,102.510,165.090,70.420,209.200,84.380,30.180,78.210,140.210,155.380,99.230,154.140,85.810
31.610,44.400,121.810,98.440,68.240,71.860,67.520,79.930,95.870,111.490,57.670,39.500,27.330,96.170,54.935,114.970,47.200,153.260,102.510,165.090,70.420,209.200,84.380,30.180,78.210,140.210,155.380,99.230,154.140,85.810
31.500,44.390,122.160,98.200,68.120,72.530,67.330,80.050,94.770,111.320,57.550,39.490,27.220,95.650,54.920,115.700,47.040,154.500,102.380,164.730,69.160,208.040,83.150,30.555,77.590,140.520,155.080,98.940,151.710,85.390
31.422,44.300,120.700,98.920,67.770,73.790,66.800,81.720,95.270,112.400,57.990,39.420,27.360,96.680,55.645,117.100,47.250,155.390,102.840,165.000,70.260,208.210,83.990,30.040,77.550,143.150,155.430,100.030,152.520,87.250
30.642,44.240,118.780,97.770,66.730,73.060,65.430,80.990,93.560,111.000,57.350,40.250,26.990,95.840,54.635,115.190,46.580,152.310,100.970,163.160,69.390,204.060,82.270,29.900,75.930,141.920,152.710,98.760,148.560,85.910
30.017,44.520,119.340,98.400,67.050,72.780,66.110,80.660,93.780,111.380,57.380,39.860,26.910,96.490,54.720,115.600,46.260,151.310,101.180,163.850,69.960,204.810,81.690,29.500,76.340,142.800,153.750,100.070,150.780,89.550
30.820,44.610,122.150,99.530,68.420,73.120,67.050,80.950,94.410,113.100,57.950,39.920,27.280,97.650,55.260,116.440,47.000,154.100,102.410,166.950,71.140,207.190,82.150,28.930,77.310,144.480,154.950,101.000,154.230,93.110
31.415,45.540,122.450,100.270,69.520,73.880,68.090,81.910,94.600,114.900,57.870,40.390,27.790,98.430,56.205,118.050,47.200,155.760,103.770,169.380,71.050,210.120,83.640,29.170,78.530,146.620,156.470,102.330,155.820,94.480
31.402,45.620,125.000,99.780,70.100,73.790,69.040,82.040,95.550,115.360,58.190,40.660,28.030,98.780,56.170,117.850,47.410,159.320,104.080,168.610,71.790,212.160,84.460,29.730,78.970,147.750,156.780,102.380,159.120,94.330
31.705,45.760,125.860,100.420,70.020,73.650,69.190,82.150,94.240,115.580,58.220,41.170,28.110,99.070,55.950,118.300,47.330,160.450,103.840,168.530,71.360,212.960,84.160,29.650,78.540,146.890,156.000,102.420,156.300,93.950
32.127,46.660,124.930,101.110,70.570,73.830,69.560,82.300,94.480,114.730,58.820,41.130,28.320,97.860,56.170,119.070,47.830,163.040,103.570,171.000,72.420,211.180,83.760,29.690,78.920,148.490,157.170,103.290,156.690,96.090
32.405,46.620,123.850,100.080,70.880,73.390,69.210,82.240,93.150,114.470,58.820,41.480,28.180,97.500,56.400,118.860,47.590,163.270,105.540,172.510,72.810,212.460,83.160,29.900,79.220,146.840,156.690,102.940,153.510,95.750
33.017,46.920,122.650,100.370,72.700,73.100,69.260,82.190,92.940,113.410,59.000,41.250,28.030,97.490,56.565,119.580,48.100,164.340,106.370,173.220,72.770,212.390,82.250,29.470,79.300,146.720,157.120,102.610,151.560,95.650
32.688,47.280,120.860,100.340,72.020,72.740,69.100,81.630,93.900,113.860,58.670,41.380,27.840,97.320,56.495,119.310,46.970,163.700,105.400,163.070,73.830,211.500,82.220,29.100,78.950,145.000,155.760,104.480,150.300,95.660
