AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
42.307,85.540,220.460,139.720,114.020,98.750,106.940,91.880,125.190,189.530,56.270,45.720,38.300,172.120,62.550,107.510,52.930,173.900,153.360,153.420,102.230,254.760,157.580,46.160,99.310,294.910,235.370,135.640,213.660,72.620
43.065,85.950,221.160,139.230,114.510,98.590,107.950,90.650,127.580,188.030,56.220,45.880,38.860,173.220,63.490,111.800,53.530,177.000,153.710,154.250,104.410,255.670,157.040,46.850,98.940,296.840,235.640,131.980,215.700,74.950
43.057,86.350,223.480,140.560,115.650,99.450,108.060,90.540,128.510,189.010,56.140,45.540,39.170,172.490,63.480,112.280,52.430,180.340,152.440,158.490,105.290,253.290,157.280,45.260,99.550,297.800,235.630,132.400,219.150,75.510
43.258,87.110,224.450,140.550,116.080,99.540,109.040,91.180,128.110,190.510,57.050,45.440,38.990,173.700,63.440,112.230,52.600,179.580,154.500,161.700,106.680,256.830,159.440,44.430,100.850,296.670,238.710,132.400,223.350,71.600
43.750,88.190,228.730,141.710,118.860,100.130,108.340,91.240,127.900,192.500,56.990,46.080,39.530,174.050,63.980,111.620,52.480,180.650,155.580,162.490,108.100,255.520,161.960,44.740,101.080,308.840,240.570,132.160,226.260,72.920
43.587,88.280,224.760,141.890,119.340,101.610,108.500,91.720,128.530,192.040,56.660,46.070,39.940,173.930,64.550,110.020,52.390,180.600,154.740,163.470,108.860,251.810,166.030,44.740,100.150,310.150,239.790,131.450,225.480,73.850
43.583,88.220,225.880,144.140,119.110,100.390,109.050,91.050,127.840,193.100,56.800,46.000,39.690,173.540,64.090,109.940,51.610,183.380,156.010,163.830,109.150,253.940,166.430,43.620,100.520,318.430,241.280,132.470,226.020,73.420
43.572,87.820,224.200,143.970,118.980,99.670,110.250,90.470,128.660,191.800,57.300,46.230,39.910,173.510,64.220,109.470,51.690,182.860,157.090,164.180,108.800,254.330,165.870,42.500,101.220,320.260,241.140,132.110,222.600,74.080
43.820,88.080,225.390,144.790,119.840,100.020,110.840,90.150,132.570,194.680,57.600,46.070,40.100,173.390,64.290,110.990,52.110,181.960,157.920,164.200,109.100,255.130,169.200,43.410,100.730,328.120,242.310,132.340,225.660,75.380
44.273,89.600,228.640,145.760,120.090,100.870,112.670,89.610,133.600,196.420,58.660,46.040,40.870,173.570,64.670,112.470,51.860,185.040,159.070,163.140,110.240,257.030,170.300,43.240,100.970,336.210,244.470,134.730,226.230,76.070
