country,dataset_name,cleaned_filename,data_type,stock_code,category
US,Q#,2013_Q1,Train,JNJ,一般交易
US,Q#,2013_Q1,Train,CVX,一般交易
US,Q#,2013_Q1,Train,HD,一般交易
US,Q#,2013_Q1,Train,DIS,一般交易
US,Q#,2013_Q1,Train,AMGN,一般交易
US,Q#,2013_Q1,Train,HON,一般交易
US,Q#,2013_Q1,Train,GS,一般交易
US,Q#,2013_Q1,Train,AXP,一般交易
US,Q#,2013_Q1,Train,MMM,一般交易
US,Q#,2013_Q1,Train,TRV,一般交易
US,Q#,2013_Q1,Train,WBA,一般交易
US,Q#,2013_Q1,Train,AAPL,融券交易
US,Q#,2013_Q1,Train,MSFT,融券交易
US,Q#,2013_Q1,Train,UNH,融券交易
US,Q#,2013_Q1,Train,V,融券交易
US,Q#,2013_Q1,Train,PG,融券交易
US,Q#,2013_Q1,Train,KO,融券交易
US,Q#,2013_Q1,Train,CRM,融券交易
US,Q#,2013_Q1,Train,CAT,融券交易
US,Q#,2013_Q1,Train,DD,融券交易
US,Q#,2013_Q1,Train,JNJ,融券交易
US,Q#,2013_Q1,Train,CVX,融券交易
US,Q#,2013_Q1,Train,HD,融券交易
US,Q#,2013_Q1,Train,DIS,融券交易
US,Q#,2013_Q1,Train,AMGN,融券交易
US,Q#,2013_Q1,Train,HON,融券交易
US,Q#,2013_Q1,Train,GS,融券交易
US,Q#,2013_Q1,Train,AXP,融券交易
US,Q#,2013_Q1,Train,MMM,融券交易
US,Q#,2013_Q1,Train,TRV,融券交易
US,Q#,2013_Q1,Train,WBA,融券交易
US,Q#,2013_Q1,Train,AAPL,融券交易
US,Q#,2013_Q1,Train,MSFT,融券交易
US,Q#,2013_Q1,Train,UNH,融券交易
US,Q#,2013_Q1,Train,V,融券交易
US,Q#,2013_Q1,Train,PG,融券交易
US,Q#,2013_Q1,Train,KO,融券交易
US,Q#,2013_Q1,Train,CRM,融券交易
US,Q#,2013_Q1,Train,CAT,融券交易
US,Q#,2013_Q1,Train,DD,融券交易
