country,dataset_name,cleaned_filename,data_type,stock_code,category
US,M#,2020_08,Train,AAPL,一般交易
US,M#,2020_08,Train,V,一般交易
US,M#,2020_08,Train,WMT,一般交易
US,M#,2020_08,Train,HD,一般交易
US,M#,2020_08,Train,MCD,一般交易
US,M#,2020_08,Train,VZ,一般交易
US,M#,2020_08,Train,AMGN,一般交易
US,M#,2020_08,Train,GS,一般交易
US,M#,2020_08,Train,CAT,一般交易
US,M#,2020_08,Train,INTC,一般交易
US,M#,2020_08,Train,AXP,一般交易
US,M#,2020_08,Train,MMM,一般交易
US,M#,2020_08,Train,MSFT,融券交易
US,M#,2020_08,Train,PG,融券交易
US,M#,2020_08,Train,CVX,融券交易
US,M#,2020_08,Train,MRK,融券交易
US,M#,2020_08,Train,KO,融券交易
US,M#,2020_08,Train,CSCO,融券交易
US,M#,2020_08,Train,IBM,融券交易
US,M#,2020_08,Train,TRV,融券交易
US,M#,2020_08,Train,WBA,融券交易
US,M#,2020_08,Train,AAPL,融券交易
US,M#,2020_08,Train,V,融券交易
US,M#,2020_08,Train,WMT,融券交易
US,M#,2020_08,Train,HD,融券交易
US,M#,2020_08,Train,MCD,融券交易
US,M#,2020_08,Train,VZ,融券交易
US,M#,2020_08,Train,AMGN,融券交易
US,M#,2020_08,Train,GS,融券交易
US,M#,2020_08,Train,CAT,融券交易
US,M#,2020_08,Train,INTC,融券交易
US,M#,2020_08,Train,AXP,融券交易
US,M#,2020_08,Train,MMM,融券交易
US,M#,2020_08,Train,MSFT,融券交易
US,M#,2020_08,Train,PG,融券交易
US,M#,2020_08,Train,CVX,融券交易
US,M#,2020_08,Train,MRK,融券交易
US,M#,2020_08,Train,KO,融券交易
US,M#,2020_08,Train,CSCO,融券交易
US,M#,2020_08,Train,IBM,融券交易
US,M#,2020_08,Train,TRV,融券交易
US,M#,2020_08,Train,WBA,融券交易
