country,dataset_name,cleaned_filename,data_type,stock_code,category
US,H2Q,2015_Q3-Q4,Train,MSFT,一般交易
US,H2Q,2015_Q3-Q4,Train,JNJ,一般交易
US,H2Q,2015_Q3-Q4,Train,V,一般交易
US,H2Q,2015_Q3-Q4,Train,KO,一般交易
US,H2Q,2015_Q3-Q4,Train,MCD,一般交易
US,H2Q,2015_Q3-Q4,Train,VZ,一般交易
US,H2Q,2015_Q3-Q4,Train,CRM,一般交易
US,H2Q,2015_Q3-Q4,Train,BA,一般交易
US,H2Q,2015_Q3-Q4,Train,TRV,一般交易
US,H2Q,2015_Q3-Q4,Train,PG,融券交易
US,H2Q,2015_Q3-Q4,Train,MRK,融券交易
US,H2Q,2015_Q3-Q4,Train,CSCO,融券交易
US,H2Q,2015_Q3-Q4,Train,DIS,融券交易
US,H2Q,2015_Q3-Q4,Train,AMGN,融券交易
US,H2Q,2015_Q3-Q4,Train,GS,融券交易
US,H2Q,2015_Q3-Q4,Train,AXP,融券交易
US,H2Q,2015_Q3-Q4,Train,MMM,融券交易
US,H2Q,2015_Q3-Q4,Train,MSFT,融券交易
US,H2Q,2015_Q3-Q4,Train,JNJ,融券交易
US,H2Q,2015_Q3-Q4,Train,V,融券交易
US,H2Q,2015_Q3-Q4,Train,KO,融券交易
US,H2Q,2015_Q3-Q4,Train,MCD,融券交易
US,H2Q,2015_Q3-Q4,Train,VZ,融券交易
US,H2Q,2015_Q3-Q4,Train,CRM,融券交易
US,H2Q,2015_Q3-Q4,Train,BA,融券交易
US,H2Q,2015_Q3-Q4,Train,TRV,融券交易
US,H2Q,2015_Q3-Q4,Train,PG,融券交易
US,H2Q,2015_Q3-Q4,Train,MRK,融券交易
US,H2Q,2015_Q3-Q4,Train,CSCO,融券交易
US,H2Q,2015_Q3-Q4,Train,DIS,融券交易
US,H2Q,2015_Q3-Q4,Train,AMGN,融券交易
US,H2Q,2015_Q3-Q4,Train,GS,融券交易
US,H2Q,2015_Q3-Q4,Train,AXP,融券交易
US,H2Q,2015_Q3-Q4,Train,MMM,融券交易
