AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
28.767,48.620,99.060,108.030,64.537,86.220,60.000,90.080,111.730,98.880,60.520,44.830,27.590,95.780,48.845,92.700,50.030,166.410,97.400,161.540,59.080,188.200,99.000,37.250,92.140,132.390,158.160,104.440,144.360,67.770
28.657,48.460,99.830,108.510,65.002,86.400,61.080,91.070,114.020,98.160,60.780,44.550,27.820,95.110,49.020,93.470,49.110,169.280,97.860,162.670,59.250,190.190,99.510,37.170,93.000,132.280,160.600,104.400,146.430,66.750
28.983,48.080,100.800,107.720,65.400,84.940,61.540,90.000,113.710,98.590,60.580,44.540,27.950,95.500,49.250,93.110,48.790,168.070,99.970,164.520,58.880,190.950,100.180,37.600,91.250,131.970,162.260,105.190,148.260,67.380
28.872,48.840,99.670,107.560,65.285,84.760,61.380,90.580,112.280,98.950,60.920,43.800,27.770,95.660,49.525,93.230,48.780,166.550,99.260,164.050,58.950,191.950,99.670,37.430,91.830,131.320,162.260,105.100,149.310,67.900
28.750,48.420,100.330,108.510,65.838,84.120,62.700,90.380,110.870,99.640,61.490,43.500,27.500,96.310,49.665,93.760,48.610,169.240,99.690,163.270,58.850,195.450,98.780,37.460,92.650,132.210,162.270,105.200,150.480,68.600
28.100,47.695,99.920,108.520,65.775,84.230,62.670,90.760,106.800,100.430,61.880,43.530,27.230,92.610,48.860,93.800,48.900,171.640,98.750,161.860,56.410,196.620,95.250,37.670,93.560,130.280,160.930,105.840,145.140,67.730
28.530,47.590,101.020,108.050,66.035,83.560,62.450,90.710,107.010,99.640,60.010,43.140,27.420,91.360,48.515,92.940,46.920,169.390,99.320,162.990,56.140,196.890,95.450,37.200,93.360,129.660,160.830,105.020,144.540,68.590
27.988,46.900,99.090,106.240,65.430,82.980,60.680,90.000,104.860,98.940,59.980,42.040,26.870,90.000,48.830,91.630,46.180,165.390,97.500,160.510,55.320,192.000,93.020,36.890,92.750,124.640,158.240,104.260,139.020,68.150
27.905,47.170,99.730,106.720,65.780,83.830,61.140,90.410,104.910,100.270,59.340,41.600,26.990,90.970,48.465,91.750,46.360,166.080,97.890,161.070,55.480,193.540,92.690,36.420,93.130,123.370,159.150,104.570,138.030,73.010
27.433,46.950,98.760,104.430,64.195,83.810,60.040,89.550,102.380,99.780,57.720,41.530,26.855,90.620,48.085,91.490,45.580,164.530,95.880,155.380,55.070,188.820,90.500,36.700,91.000,120.770,157.120,103.160,130.050,74.500
27.056,46.670,98.270,103.960,64.175,83.940,59.160,89.200,100.860,100.050,56.950,40.910,26.680,88.460,47.715,90.900,45.420,159.600,95.810,153.060,55.410,185.540,89.750,36.225,90.040,122.080,156.850,103.090,130.350,73.440
26.686,45.160,95.850,102.760,63.352,82.960,58.430,89.360,101.700,97.060,56.800,40.570,26.585,88.720,46.605,90.170,45.530,159.440,96.380,151.410,53.790,183.310,89.340,35.920,88.240,124.250,159.050,103.080,128.130,72.390
27.352,45.740,99.140,104.070,64.770,84.230,59.770,90.700,106.020,98.940,57.630,40.390,26.810,91.650,47.250,91.380,46.440,163.480,97.660,151.930,57.000,185.030,89.750,35.560,90.440,125.060,160.600,104.410,133.650,71.990
28.163,47.520,102.240,106.810,66.040,85.940,61.480,92.000,109.030,100.670,58.980,41.550,27.650,93.670,48.540,92.610,47.050,168.480,100.630,157.680,59.330,191.610,91.690,36.240,93.170,125.670,165.300,105.950,136.440,74.380
27.945,47.660,102.490,105.550,65.418,85.160,61.930,92.050,112.930,101.930,59.580,42.390,27.770,93.220,47.420,92.890,47.020,170.170,101.160,158.510,59.860,193.280,91.710,37.020,92.900,126.230,165.480,105.750,137.520,73.230
28.235,47.980,103.040,106.740,66.052,86.380,61.940,92.600,112.030,103.500,58.960,41.950,28.220,93.890,47.965,94.200,47.510,164.530,101.210,161.440,59.860,194.440,92.320,36.370,93.620,128.220,167.270,106.310,137.310,74.270
28.135,48.450,102.850,104.280,66.315,86.660,62.480,93.290,113.950,103.760,57.210,42.350,28.250,94.220,47.985,94.690,47.670,157.520,101.980,162.240,60.500,195.500,93.500,37.210,93.820,130.030,166.870,106.950,137.940,76.510
28.003,48.140,102.680,104.590,66.907,86.430,62.480,93.140,113.470,103.560,57.460,42.970,28.300,93.830,48.145,94.420,47.670,160.670,101.960,161.820,60.330,195.890,93.720,37.430,94.080,131.240,166.960,106.720,138.030,76.670
28.003,48.140,102.680,104.590,66.907,86.430,62.480,93.140,113.470,103.560,57.460,42.970,28.300,93.830,48.145,94.420,47.670,160.670,101.960,161.820,60.330,195.890,93.720,37.430,94.080,131.240,166.960,106.720,138.030,76.670
28.497,47.880,102.550,105.060,66.655,86.910,62.550,93.460,113.250,103.750,57.780,42.940,28.350,94.780,48.415,95.030,47.860,163.460,101.630,162.340,60.800,195.450,94.230,37.440,94.290,131.630,166.260,106.700,139.440,76.460
28.477,47.450,102.330,105.330,66.358,86.640,62.960,92.640,113.320,104.530,57.730,42.960,28.460,95.040,48.650,95.500,47.550,162.850,101.670,160.510,60.350,196.190,93.710,37.550,94.270,132.290,166.710,106.950,138.000,76.790
28.130,47.020,102.850,105.360,66.138,86.790,63.150,92.400,113.110,104.270,57.650,42.860,28.360,94.250,48.440,94.700,47.330,160.630,100.720,160.050,59.430,195.710,92.590,37.180,94.270,131.830,165.840,106.930,138.210,76.050
27.595,46.450,101.090,104.570,65.550,85.880,62.580,91.090,112.180,104.970,56.790,42.760,27.815,93.700,48.075,94.190,46.780,159.290,99.920,160.440,59.310,193.830,91.530,36.760,93.040,129.980,164.320,105.850,136.830,76.200
