AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
56.815,115.610,269.100,139.690,150.790,94.400,113.500,83.670,124.390,207.600,71.530,46.190,48.870,166.670,84.460,116.240,53.840,206.910,166.440,153.000,159.860,225.330,152.280,46.450,107.900,382.290,212.190,128.970,194.460,72.460
57.320,115.150,270.630,140.480,149.670,95.150,113.970,84.360,124.740,204.750,71.750,46.230,49.010,165.180,82.770,117.660,54.420,207.670,166.030,153.750,157.260,226.070,154.820,48.100,108.390,386.370,215.710,129.510,194.460,73.490
58.017,115.170,270.900,139.030,149.370,94.070,115.040,83.030,125.310,203.740,71.370,46.510,49.140,164.660,82.500,116.910,54.290,206.900,165.380,153.220,159.100,227.780,158.220,48.760,108.450,392.300,215.760,129.540,193.170,73.800
56.998,112.790,268.320,139.350,146.760,94.210,115.270,81.920,124.950,198.850,71.220,45.870,48.380,165.800,80.180,116.130,55.020,203.470,164.710,151.310,154.900,227.480,156.750,48.130,107.740,389.990,213.840,130.790,192.030,73.340
56.072,112.130,269.200,139.100,145.360,93.310,114.620,82.150,125.330,196.380,71.030,45.850,48.130,166.570,80.120,114.780,54.940,204.020,164.070,149.030,155.070,225.710,153.310,47.030,107.230,386.470,213.190,130.130,189.570,72.510
55.943,110.850,269.010,139.390,141.890,94.690,115.320,82.400,124.840,198.410,71.460,45.880,47.520,167.770,80.230,116.020,55.020,205.570,164.860,148.390,148.650,225.350,153.350,47.030,106.990,385.770,214.370,131.660,189.480,74.150
56.718,112.260,270.110,139.200,142.310,97.080,114.520,82.200,126.820,195.750,72.340,46.480,47.490,169.830,80.420,116.890,54.990,206.000,160.940,147.240,148.500,222.910,149.460,46.550,106.660,385.440,210.420,131.590,182.520,73.560
54.090,106.160,263.080,137.730,135.520,95.760,111.470,81.440,122.600,193.700,70.450,46.390,45.630,168.370,74.940,112.860,54.330,201.200,156.620,142.690,137.810,214.890,143.720,44.800,103.570,367.470,202.150,128.170,177.960,72.310
53.612,105.910,257.120,133.840,133.730,93.920,108.130,78.870,118.430,189.740,68.370,45.680,44.120,162.970,74.510,111.150,53.330,193.850,153.620,139.020,139.240,212.970,140.970,44.230,101.580,358.110,196.730,124.310,176.940,70.900
55.528,109.570,259.610,133.870,140.060,94.810,106.950,79.060,117.770,192.470,69.810,44.640,45.710,163.820,75.910,112.610,53.730,197.390,156.200,140.850,146.740,213.870,142.070,44.880,103.000,360.110,198.230,123.650,178.980,73.500
54.340,107.600,260.250,133.950,137.230,93.820,106.340,80.130,116.940,191.170,69.460,44.680,44.670,163.670,74.990,113.440,53.600,195.590,156.210,141.130,141.950,215.220,141.800,44.530,102.620,358.880,198.940,123.390,176.820,74.720
